week_ending_date,retailer_name,wmt_item_number,region,brand_name,category,sub_category,sku_id,sku_description,upc,dollar_sales,unit_sales,velocity_per_store,avg_selling_price,num_stores_selling,acv_distribution_pct,oos_rate_pct,prior_year_dollar_sales,prior_year_unit_sales,yoy_dollar_growth_pct
2025-02-22,Walmart,007234105,South Central,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,9508.53,1609,3.042,5.91,529,67.76,3.09,6774,1129,40.37
2025-02-22,Walmart,007234105,Southeast,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,10279.63,1789,2.765,5.75,647,84.77,4.05,9456,1576,8.71
2025-02-22,Walmart,007234105,West,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,13144.16,2317,3.479,5.67,666,76.24,3.21,10200,1700,28.86
2025-02-22,Walmart,007234106,Midwest,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,16219.06,1879,2.809,8.63,669,73.23,1.84,11944.66,1465,35.79
2025-02-22,Walmart,007234106,Northeast,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,12101.31,1467,2.512,8.25,584,71.6,4.9,9906.32,1215,22.16
2025-02-22,Walmart,007234106,South Central,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,12332.14,1528,2.445,8.07,625,83.94,2.4,10265.07,1259,20.14
2025-02-22,Walmart,007234106,Southeast,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,12625.13,1552,2.737,8.13,567,68.39,2.85,10623.82,1303,18.84
2025-02-22,Walmart,007234106,West,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,14189.85,1675,2.908,8.47,576,81.14,4.07,11308.7,1387,25.48
2025-02-22,Walmart,007234107,Midwest,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,5223.01,646,0.902,8.09,716,65.04,3.39,4112,514,27.02
2025-02-22,Walmart,007234107,Northeast,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,4852.97,589,0.899,8.24,656,68.63,3.96,3584,448,35.41
2025-02-22,Walmart,007234107,South Central,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,4536.23,569,0.968,7.97,588,76.55,2.24,3112,389,45.77
2025-02-22,Walmart,007234107,Southeast,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,5750.54,701,0.952,8.2,736,74.4,3.27,4440,555,29.52
2025-02-22,Walmart,007234107,West,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,6105.23,740,1.021,8.25,725,68.65,2.77,4584,573,33.19
2025-02-22,Walmart,007234108,Midwest,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,6270.73,738,1.224,8.5,603,72.58,1.47,4330.35,504,44.81
2025-02-22,Walmart,007234108,Northeast,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,5667.48,629,0.965,9.01,652,63,3.67,4450.64,518,27.34
2025-02-22,Walmart,007234108,South Central,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,5739.11,652,0.978,8.8,666,66.78,3.14,4399.08,512,30.46
2025-02-22,Walmart,007234108,Southeast,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,5356.82,635,0.941,8.44,675,76.13,2.33,5086.44,592,5.32
2025-02-22,Walmart,007234108,West,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,7280.37,895,1.312,8.13,682,78.56,1.49,5387.16,627,35.14
2025-02-22,Walmart,007234109,Midwest,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,7234.83,817,1.337,8.86,611,72.65,3.01,5635.91,656,28.37
2025-02-22,Walmart,007234109,Northeast,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,6296.51,713,1.102,8.83,647,69.18,2.73,5670.27,660,11.04
2025-02-22,Walmart,007234109,South Central,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,5444.2,641,1.224,8.49,524,68.66,1.17,4450.31,518,22.33
2025-02-22,Walmart,007234109,Southeast,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,9678.65,1190,1.477,8.13,806,76.93,3.97,7809.51,909,23.93
2025-02-22,Walmart,007234109,West,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,7457.67,842,1.187,8.86,709,74.53,3.62,7199.53,838,3.59
2025-02-22,Walmart,007234110,Midwest,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,16812.86,2262,3.654,7.43,619,68.46,0.5,12158.03,1633,38.29
2025-02-22,Walmart,007234110,Northeast,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,13220.89,1850,3.439,7.15,538,81.92,1.14,10036.15,1348,31.73
2025-02-22,Walmart,007234110,South Central,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,15077.39,2041,3.235,7.39,631,76.51,2.85,11406.07,1532,32.19
2025-02-22,Walmart,007234110,Southeast,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,19346.11,2539,3.581,7.62,709,79.41,2.33,14622.4,1964,32.3
2025-02-22,Walmart,007234110,West,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,21825.55,2822,3.964,7.73,712,63.32,0.67,15381.81,2066,41.89
2025-02-15,Walmart,003825541,Midwest,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,12476.65,6455,8.244,1.93,783,59.86,8.09,19054.72,4932,-34.52
2025-02-15,Walmart,003825541,Northeast,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,9353.61,4882,7.065,1.92,691,70.24,4.11,15975.52,4135,-41.45
2025-02-15,Walmart,003825541,South Central,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,7531.17,3919,6.575,1.92,596,74.93,6.2,13340.62,3453,-43.55
2025-02-15,Walmart,003825541,Southeast,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,10640.72,5707,8.417,1.86,678,69.32,8.84,17323.88,4484,-38.58
2025-02-15,Walmart,003825541,West,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,15206.13,7887,9.412,1.93,838,76.31,6.79,22431.41,5806,-32.21
2025-02-15,Walmart,003825542,Midwest,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,13966.29,4162,5.49,3.36,758,65.3,3.57,12281.25,3581,13.72
2025-02-15,Walmart,003825542,Northeast,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,14436.21,4060,5.531,3.56,734,88.56,5.27,11296.97,3294,27.79
2025-02-15,Walmart,003825542,South Central,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,11629.42,3413,4.532,3.41,753,70.08,1.19,11224.95,3273,3.6
2025-02-15,Walmart,003825542,Southeast,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,17132.26,4750,6.186,3.61,768,59.73,2.73,13066.62,3810,31.11
2025-02-15,Walmart,003825542,West,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,18007.88,5353,6.153,3.36,870,75.99,2.31,15505.04,4521,16.14
2025-02-15,Walmart,003825543,Midwest,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,27123.78,6025,9.047,4.5,666,71.97,2.01,21687.19,4700,25.07
2025-02-15,Walmart,003825543,Northeast,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,29918.09,6044,8.549,4.95,707,74.01,2.14,21871.76,4740,36.79
2025-02-15,Walmart,003825543,South Central,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,23829.51,5121,7.565,4.65,677,66.85,1.4,20279.83,4395,17.5
2025-02-15,Walmart,003825543,Southeast,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,34429.75,7254,9.698,4.75,748,78.13,2.32,25572.42,5542,34.64
2025-02-15,Walmart,003825543,West,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,43748.72,9256,9.9,4.73,935,73.06,2.33,33490.56,7258,30.63
2025-02-15,Walmart,003825544,Midwest,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,9215.15,3025,3.854,3.05,785,75.59,0.5,6697.16,2161,37.6
2025-02-15,Walmart,003825544,Northeast,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,7625.59,2327,3.325,3.28,700,77.13,2.29,5671.36,1830,34.46
2025-02-15,Walmart,003825544,South Central,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,6262.77,2050,3.05,3.06,672,75.04,1.11,5274.67,1702,18.73
2025-02-15,Walmart,003825544,Southeast,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,8784.55,2861,3.836,3.07,746,76.57,0.59,6681.67,2156,31.47
2025-02-15,Walmart,003825544,West,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,10604.06,3503,4.122,3.03,850,72.68,2.96,7973.99,2573,32.98
2025-02-15,Walmart,003825545,Midwest,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,6768.4,2366,2.719,2.86,870,72.69,1.8,5802,1934,16.66
2025-02-15,Walmart,003825545,Northeast,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,6545.4,2239,2.812,2.92,796,76.74,4.8,5043,1681,29.79
2025-02-15,Walmart,003825545,South Central,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,5381.48,1828,2.712,2.94,674,62.5,1.99,4134,1378,30.18
2025-02-15,Walmart,003825545,Southeast,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,5717.78,1921,2.974,2.98,646,84.48,2.64,4521,1507,26.47
2025-02-15,Walmart,003825545,West,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,8005.83,2535,3.083,3.16,822,77.92,3.35,6030,2010,32.77
2025-02-15,Walmart,003825546,Midwest,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,17904.7,3938,4.85,4.55,812,59.83,3.59,14121.83,3137,26.79
2025-02-15,Walmart,003825546,Northeast,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,13891.94,3069,4.849,4.53,633,79.96,3.12,10457.45,2323,32.84
2025-02-15,Walmart,003825546,South Central,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,13824.37,3229,4.272,4.28,756,84.95,1.11,12096.07,2687,14.29
2025-02-15,Walmart,003825546,Southeast,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,18669.05,4373,5.345,4.27,818,66.39,3.95,14941.14,3319,24.95
2025-02-15,Walmart,003825546,West,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,18392.46,4187,5.051,4.39,829,75.9,2.63,15859.49,3523,15.97
2025-02-15,Walmart,003825547,Midwest,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,16110.4,3916,5.298,4.11,739,82.6,1.02,15845.64,3780,1.67
2025-02-15,Walmart,003825547,Northeast,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,19034.54,4533,6.159,4.2,736,58.28,3.22,14994.67,3577,26.94
2025-02-15,Walmart,003825547,South Central,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,16446.59,3907,5.679,4.21,688,74.29,2.79,13573.6,3238,21.17
2025-02-15,Walmart,003825547,Southeast,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,24734.21,5945,6.672,4.16,891,65.04,11.95,20062.76,4786,23.28
2025-02-15,Walmart,003825547,West,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,28524.77,6361,6.885,4.48,924,65.18,3.68,21794.05,5199,30.88
2025-02-15,Walmart,003825548,Midwest,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,23353.31,5062,6.136,4.61,825,62.55,1.79,17098.83,3787,36.58
2025-02-15,Walmart,003825548,Northeast,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,20768.53,4803,5.546,4.32,866,77.05,12.09,17049.16,3776,21.82
2025-02-15,Walmart,003825548,South Central,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,14008.14,3095,4.579,4.53,676,82.89,0.5,12886.21,2854,8.71
2025-02-15,Walmart,003825548,Southeast,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,22833.34,5090,6.103,4.49,834,59.3,1.24,18146.34,4019,25.83
2025-02-15,Walmart,003825548,West,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,20179.67,4386,5.824,4.6,753,76.49,2.37,17166.56,3802,17.55
2025-02-15,Walmart,003825549,Midwest,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,11714.45,3672,4.935,3.19,744,68.52,3.14,9008.46,2745,30.04
2025-02-15,Walmart,003825549,Northeast,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,13244.06,4248,4.905,3.12,866,68.84,3.07,9960.17,3035,32.97
2025-02-15,Walmart,003825549,South Central,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,9437.73,2825,4.229,3.34,668,81.53,3.5,7439.77,2267,26.86
2025-02-15,Walmart,003825549,Southeast,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,13139.87,3991,4.333,3.29,921,77.15,3.96,11709.35,3568,12.22
2025-02-15,Walmart,003825549,West,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,12250.73,3720,4.691,3.29,793,63.25,0.88,10560.73,3218,16
2025-02-15,Walmart,003825550,Midwest,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,23880.22,6830,8.036,3.5,850,63.53,1.67,18798.84,5287,27.03
2025-02-15,Walmart,003825550,Northeast,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,18426.49,5277,8.297,3.49,636,72.28,2.32,13362.22,3758,37.9
2025-02-15,Walmart,003825550,South Central,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,18851.92,5141,6.92,3.67,743,68.04,1.94,15118.72,4252,24.69
2025-02-15,Walmart,003825550,Southeast,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,22017.73,6319,7.373,3.48,857,72.33,1.37,19901.1,5597,10.64
2025-02-15,Walmart,003825550,West,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,22152.3,6216,7.609,3.56,817,71.05,1.33,19876.21,5590,11.45
2025-02-15,Walmart,005519301,Midwest,Bolt,Beverages,Energy Drinks,SKU-B01,Bolt Original Energy Drink 12oz Single,0-61126-00201-3,23955.72,8756,12.127,2.74,722,67.55,1.8,18193.18,6987,31.67
2025-02-15,Walmart,005519301,Northeast,Bolt,Beverages,Energy Drinks,SKU-B01,Bolt Original Energy Drink 12oz Single,0-61126-00201-3,19674.17,7260,10.95,2.71,663,87.74,1.45,15870.53,6095,23.97
2025-02-15,Walmart,005519301,South Central,Bolt,Beverages,Energy Drinks,SKU-B01,Bolt Original Energy Drink 12oz Single,0-61126-00201-3,22127.37,8015,12.218,2.76,656,79.28,1.27,15209.15,5841,45.49
2025-02-15,Walmart,005519301,Southeast,Bolt,Beverages,Energy Drinks,SKU-B01,Bolt Original Energy Drink 12oz Single,0-61126-00201-3,26310.22,10235,13.156,2.57,778,59.42,3.15,20586.12,7906,27.81
2025-02-15,Walmart,005519301,West,Bolt,Beverages,Energy Drinks,SKU-B01,Bolt Original Energy Drink 12oz Single,0-61126-00201-3,24314.6,9429,11.875,2.58,794,65.17,2.76,22007.83,8452,10.48
2025-02-15,Walmart,005519302,Midwest,Bolt,Beverages,Energy Drinks,SKU-B02,Bolt Zero Sugar Energy 16oz Can,0-61126-00202-0,39620.11,14079,19.286,2.81,730,67.72,2.25,33914.69,11973,16.82
2025-02-15,Walmart,005519302,Northeast,Bolt,Beverages,Energy Drinks,SKU-B02,Bolt Zero Sugar Energy 16oz Can,0-61126-00202-0,35925.72,13251,18.253,2.71,726,56.47,3.33,32042.34,11312,12.12
2025-02-15,Walmart,005519302,South Central,Bolt,Beverages,Energy Drinks,SKU-B02,Bolt Zero Sugar Energy 16oz Can,0-61126-00202-0,39612.58,14495,20.619,2.73,703,74.43,3.17,30048.19,10608,31.83
2025-02-15,Walmart,005519302,Southeast,Bolt,Beverages,Energy Drinks,SKU-B02,Bolt Zero Sugar Energy 16oz Can,0-61126-00202-0,42417.47,15571,20.434,2.72,762,75.68,1.6,37169.34,13122,14.12
2025-02-15,Walmart,005519302,West,Bolt,Beverages,Energy Drinks,SKU-B02,Bolt Zero Sugar Energy 16oz Can,0-61126-00202-0,45990.7,15977,20.123,2.88,794,73.51,2.39,40576.96,14325,13.34
2025-02-15,Walmart,005519303,Midwest,Bolt,Beverages,Energy Drinks,SKU-B03,Bolt Citrus Burst Energy 12oz Single,0-61126-00203-7,24583.37,10487,14.268,2.34,735,69.57,3.89,22166.19,9068,10.9
2025-02-15,Walmart,005519303,Northeast,Bolt,Beverages,Energy Drinks,SKU-B03,Bolt Citrus Burst Energy 12oz Single,0-61126-00203-7,28573.66,11530,16.285,2.48,708,81.6,3.51,20283.97,8298,40.87
2025-02-15,Walmart,005519303,South Central,Bolt,Beverages,Energy Drinks,SKU-B03,Bolt Citrus Burst Energy 12oz Single,0-61126-00203-7,21237.01,8331,12.305,2.55,677,66.75,0.85,18783.08,7684,13.06
2025-02-15,Walmart,005519303,Southeast,Bolt,Beverages,Energy Drinks,SKU-B03,Bolt Citrus Burst Energy 12oz Single,0-61126-00203-7,27920.04,11158,16.385,2.5,681,68.79,4.03,21564.85,8822,29.47
2025-02-15,Walmart,005519303,West,Bolt,Beverages,Energy Drinks,SKU-B03,Bolt Citrus Burst Energy 12oz Single,0-61126-00203-7,37694.69,14482,19.182,2.6,755,70.17,2.3,25045.74,10246,50.5
2025-02-15,Walmart,005519304,Midwest,Bolt,Beverages,Energy Drinks,SKU-B04,Bolt Blue Raspberry Energy 16oz Can,0-61126-00204-4,13577.3,4920,6.586,2.76,747,65.63,2.12,10125.65,3575,34.09
2025-02-15,Walmart,005519304,Northeast,Bolt,Beverages,Energy Drinks,SKU-B04,Bolt Blue Raspberry Energy 16oz Can,0-61126-00204-4,10923.41,3877,5.347,2.82,725,73.01,4.24,9338.26,3297,16.97
2025-02-15,Walmart,005519304,South Central,Bolt,Beverages,Energy Drinks,SKU-B04,Bolt Blue Raspberry Energy 16oz Can,0-61126-00204-4,11022.4,3939,5.95,2.8,662,76.88,2.12,8256.3,2915,33.5
2025-02-15,Walmart,005519304,Southeast,Bolt,Beverages,Energy Drinks,SKU-B04,Bolt Blue Raspberry Energy 16oz Can,0-61126-00204-4,12782.19,4401,6.333,2.9,695,82.35,3.55,9893.4,3493,29.2
2025-02-15,Walmart,005519304,West,Bolt,Beverages,Energy Drinks,SKU-B04,Bolt Blue Raspberry Energy 16oz Can,0-61126-00204-4,13005.87,4453,6.058,2.92,735,66.95,2.16,10961.2,3870,18.65
2025-02-15,Walmart,005519305,Midwest,Bolt,Beverages,Energy Drinks,SKU-B05,Bolt Classic Energy Blend 24oz,0-61126-00205-1,11620.85,4208,6.263,2.76,672,69.86,0.79,9018.68,3214,28.85
2025-02-15,Walmart,005519305,Northeast,Bolt,Beverages,Energy Drinks,SKU-B05,Bolt Classic Energy Blend 24oz,0-61126-00205-1,12035.82,4182,6.414,2.88,652,73.36,3.7,8311.56,2962,44.81
2025-02-15,Walmart,005519305,South Central,Bolt,Beverages,Energy Drinks,SKU-B05,Bolt Classic Energy Blend 24oz,0-61126-00205-1,10010.08,3657,5.732,2.74,638,83.13,3.05,7876.62,2807,27.09
2025-02-15,Walmart,005519305,Southeast,Bolt,Beverages,Energy Drinks,SKU-B05,Bolt Classic Energy Blend 24oz,0-61126-00205-1,12718.09,4464,6.183,2.85,722,82.06,2.18,10174.78,3626,25
2025-02-15,Walmart,005519305,West,Bolt,Beverages,Energy Drinks,SKU-B05,Bolt Classic Energy Blend 24oz,0-61126-00205-1,15632.12,5845,7.552,2.67,774,60.87,1.73,11426.29,4072,36.81
2025-02-15,Walmart,005519306,Midwest,Bolt,Beverages,Energy Drinks,SKU-B06,Bolt Pro Pre-Workout Energy 32oz,0-61126-00206-8,19284.17,8190,11.486,2.35,713,72.44,1.37,15439.51,6446,24.9
2025-02-15,Walmart,005519306,Northeast,Bolt,Beverages,Energy Drinks,SKU-B06,Bolt Pro Pre-Workout Energy 32oz,0-61126-00206-8,16758.6,7059,11.029,2.37,640,76.09,2.79,13164.07,5496,27.31
2025-02-15,Walmart,005519306,South Central,Bolt,Beverages,Energy Drinks,SKU-B06,Bolt Pro Pre-Workout Energy 32oz,0-61126-00206-8,17284.34,7124,11.491,2.43,620,62.63,3.75,12352.09,5157,39.93
2025-02-15,Walmart,005519306,Southeast,Bolt,Beverages,Energy Drinks,SKU-B06,Bolt Pro Pre-Workout Energy 32oz,0-61126-00206-8,22848.38,9338,11.644,2.45,802,72.16,1.1,18234.72,7613,25.3
2025-02-15,Walmart,005519306,West,Bolt,Beverages,Energy Drinks,SKU-B06,Bolt Pro Pre-Workout Energy 32oz,0-61126-00206-8,27228.93,10842,13.69,2.51,792,56.12,0.5,18864.66,7876,44.34
2025-02-15,Walmart,005519307,Midwest,Bolt,Beverages,Energy Drinks,SKU-B07,Bolt Max Energy Variety 6pk 12oz,0-61126-00207-5,16992.63,6303,8.928,2.7,706,66.05,0.5,12600.27,4768,34.86
2025-02-15,Walmart,005519307,Northeast,Bolt,Beverages,Energy Drinks,SKU-B07,Bolt Max Energy Variety 6pk 12oz,0-61126-00207-5,16190.84,6033,8.744,2.68,690,71.73,2.98,11699.11,4427,38.39
2025-02-15,Walmart,005519307,South Central,Bolt,Beverages,Energy Drinks,SKU-B07,Bolt Max Energy Variety 6pk 12oz,0-61126-00207-5,13135.76,5310,8.12,2.47,654,69.3,3.77,10739.82,4064,22.31
2025-02-15,Walmart,005519307,Southeast,Bolt,Beverages,Energy Drinks,SKU-B07,Bolt Max Energy Variety 6pk 12oz,0-61126-00207-5,19401.68,7314,8.909,2.65,821,69.82,0.86,15385.64,5822,26.1
2025-02-15,Walmart,005519307,West,Bolt,Beverages,Energy Drinks,SKU-B07,Bolt Max Energy Variety 6pk 12oz,0-61126-00207-5,16326.43,6200,9.598,2.63,646,72.26,4.95,12682.19,4799,28.74
2025-02-15,Walmart,005519308,Midwest,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,15214.4,5314,6.667,2.86,797,65.03,3.52,11805.24,4158,28.88
2025-02-15,Walmart,005519308,Northeast,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,15072.58,5276,6.53,2.86,808,55.04,3.01,11368,4004,32.59
2025-02-15,Walmart,005519308,South Central,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,10577.26,3682,5.621,2.87,655,69.54,1.53,8926.33,3144,18.5
2025-02-15,Walmart,005519308,Southeast,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,12754.45,4453,6.042,2.86,737,77.72,0.72,11461.7,4037,11.28
2025-02-15,Walmart,005519308,West,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,13710.61,4606,6.258,2.98,736,71.26,2.13,11989.78,4223,14.35
2025-02-15,Walmart,005519309,Midwest,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,17838.69,5210,7.207,3.42,723,75.17,1.78,14675.04,4496,21.56
2025-02-15,Walmart,005519309,Northeast,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,15342.87,5039,7.219,3.04,698,66.42,4.38,13460.83,4124,13.98
2025-02-15,Walmart,005519309,South Central,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,15157.05,4715,7.242,3.21,651,72.88,1.79,12155.22,3724,24.7
2025-02-15,Walmart,005519309,Southeast,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,22343.61,6723,8.586,3.32,783,76.37,2.36,16688.94,5113,33.88
